relpath	source	ref	n_lines	prose_p50	prose_p90	width_var	hard_breaks	disposition
udon@cc389f9/v2/.archived/second-pass/PIPELINE.md	git:udon	cc389f9	8	99	150	939.4	8	mixed
udon@cc389f9/v2/.archived/second-pass/PROCESS-FEEDBACK.md	git:udon	cc389f9	18	68	75	192.5	0	wrapped
udon@cc389f9/v2/.archived/second-pass/PROCESS.md	git:udon	cc389f9	91	67	74	362.3	26	wrapped
udon@cc389f9/v2/.archived/second-pass/README.md	git:udon	cc389f9	0	0	0	0	1	too-small
udon@cc389f9/v2/.archived/second-pass/RULING-SUPPLEMENT.md	git:udon	cc389f9	154	71	76	457.1	0	wrapped
udon@cc389f9/v2/.archived/second-pass/RULING-TABLE.md	git:udon	cc389f9	18	66	106	753.9	17	mixed
udon@cc389f9/v2/.archived/second-pass/SCHEMA.md	git:udon	cc389f9	4	0	0	0	2	too-small
udon@cc389f9/v2/.archived/second-pass/SEMANTICS.md	git:udon	cc389f9	5	55	121	1308.2	3	mixed
udon@cc389f9/v2/.archived/second-pass/SPEC.md	git:udon	cc389f9	242	72	78	488.9	5	wrapped
udon@cc389f9/v2/.archived/second-pass/STATUS.md	git:udon	cc389f9	10	71	146	793.8	30	mixed
udon@cc389f9/v2/.archived/second-pass/WARNING-CODES.md	git:udon	cc389f9	1	0	0	0	1	too-small
udon@cc389f9/v2/.archived/second-pass/WIRE.md	git:udon	cc389f9	83	72	77	585.7	4	wrapped
udon@cc389f9/v2/.archived/second-pass/dialects/README.md	git:udon	cc389f9	1	0	0	0	0	too-small
udon@cc389f9/v2/.archived/second-pass/fixtures/INDEX.md	git:udon	cc389f9	1	0	0	0	0	too-small
udon@cc389f9/v2/.archived/second-pass/fixtures/README.md	git:udon	cc389f9	1	0	0	0	3	too-small
udon@cc389f9/v2/.archived/second-pass/pedagogy/OUTLINE.md	git:udon	cc389f9	7	73	115	274.0	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/DEMANDS.md	git:udon	cc389f9	1	0	0	0	0	too-small
udon@cc389f9/v2/.archived/second-pass/spikes/agent-utility/NOTES.md	git:udon	cc389f9	157	70	77	375.7	1	wrapped
udon@cc389f9/v2/.archived/second-pass/spikes/agent-utility/README.md	git:udon	cc389f9	5	71	82	550.8	1	wrapped
udon@cc389f9/v2/.archived/second-pass/spikes/memory-import/FINDINGS.md	git:udon	cc389f9	31	71	187	4102.6	8	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/memory-import/samples/2026-07-18-import-019f7328-flush-skeleton.md	git:udon	cc389f9	1	0	0	0	0	too-small
udon@cc389f9/v2/.archived/second-pass/spikes/memory-import/samples/2026-07-18-import-019f7328-metadata.md	git:udon	cc389f9	6	379	503	34134.1	0	clean
udon@cc389f9/v2/.archived/second-pass/spikes/paths/NOTES.md	git:udon	cc389f9	112	69	73	301.2	0	wrapped
udon@cc389f9/v2/.archived/second-pass/spikes/paths/README.md	git:udon	cc389f9	24	70	74	316.7	2	wrapped
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/NOTES.md	git:udon	cc389f9	5	68	191	4429.4	1	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/README.md	git:udon	cc389f9	5	65	190	2706.6	3	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/06198123-orient-to-udon-project-and-review-todo.md	git:udon	cc389f9	32	148	786	79868.8	0	clean
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/1601121c-review-udon-spec-greenfield-rewrite.md	git:udon	cc389f9	318	123	438	37364.1	11	clean
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/18aabafc-scan-project-and-create-new-parser-fixtures.md	git:udon	cc389f9	797	21	406	36545.9	1	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/22abfaae-spike-eof-behavior-in-descent-parser.md	git:udon	cc389f9	685	29	407	30514.2	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/305776aa-context-loading-for-deep-codebase-understanding.md	git:udon	cc389f9	569	20	299	26589.4	2	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/445248d8-analyze-udon-spec-greenfield-revisions-3a-and-3b.md	git:udon	cc389f9	81	20	186	26490.7	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/45abedbd-claude-api-i-m-invoking-this-to-see-if-it.md	git:udon	cc389f9	7	138	552	24413.9	0	clean
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/5d686e10-orient-in-descent-parser-codebase.md	git:udon	cc389f9	885	26	464	45743.8	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/64bde246-learn-about-ultracode-s-repo-scan.md	git:udon	cc389f9	898	106	380	29334.0	33	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/6c1ad867-review-project-todos-specs-and-udon-grammar.md	git:udon	cc389f9	498	20	384	31900.0	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/70172191-deep-orientation-of-project-structure-and.md	git:udon	cc389f9	336	21	327	19383.5	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/76b4257c-greenfield-grammar-redesign-from-spec.md	git:udon	cc389f9	53	20	78	98126.0	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/9649850b-prepare-for-0-9-release-orientation.md	git:udon	cc389f9	533	114	462	38547.6	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/INVENTORY.md	git:udon	cc389f9	3	0	0	0	0	too-small
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/ab1f7ab5-add-udon-syntax-highlighting-to-obsidian.md	git:udon	cc389f9	138	84	507	42718.1	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/be2e5fbd-deep-review-of-project-specs-and-attribute-model.md	git:udon	cc389f9	963	20	360	31132.0	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/claude-1601121c-from-jsonl.md	git:udon	cc389f9	352	104	408	35288.9	11	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/claude-445248d8-greenfield-analyze.md	git:udon	cc389f9	93	15	207	24237.8	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/da5d1672-convert-markdown-to-udon-format-for-process-map.md	git:udon	cc389f9	830	74	482	46199.4	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/claude/fb57249f-orient-on-udon-codebase-and-parser.md	git:udon	cc389f9	439	106	453	38912.8	0	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/grok/019f67df-orientation.md	git:udon	cc389f9	523	79	252	13654.2	164	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/grok/019f6a01-resume-claude-be2e5fbd.md	git:udon	cc389f9	718	38	124	6272.2	20	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/grok/019f7328-thorough-exploration.md	git:udon	cc389f9	397	108	257	9794.0	188	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/grok/019f7d71-greenfield-3b.md	git:udon	cc389f9	629	98	309	17591.6	125	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/grok/019f82c8-v2-spec-this-session.md	git:udon	cc389f9	642	66	184	8198.4	198	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/grok/019f830e-memory-import-subagent.md	git:udon	cc389f9	687	34	80	1330.8	13	mixed
udon@cc389f9/v2/.archived/second-pass/spikes/session-vault/raw/grok/INVENTORY.md	git:udon	cc389f9	1	0	0	0	0	too-small
udon@cc389f9/v2/.cross-substrate-review-brief.md	git:udon	cc389f9	49	73	76	159.9	0	wrapped
udon@cc389f9/v2/DECISIONS.md	git:udon	cc389f9	13	74	188	2278.3	5	mixed
udon@cc389f9/v2/OPEN.md	git:udon	cc389f9	8	76	113	683.9	1	mixed
udon@cc389f9/v2/README.md	git:udon	cc389f9	21	76	80	192.9	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/.reviews/RESPONSE.md	git:udon	cc389f9	3	0	0	0	0	too-small
udon@cc389f9/v2/current-0.9.1-spec/.reviews/STEWARD-FLAGS.md	git:udon	cc389f9	30	69	73	189.9	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/.reviews/review-A.md	git:udon	cc389f9	131	75	79	278.8	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/.reviews/review-B.md	git:udon	cc389f9	121	75	78	225.1	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/.reviews/review-agy.md	git:udon	cc389f9	0	0	0	0	0	too-small
udon@cc389f9/v2/current-0.9.1-spec/.reviews/review-codex.md	git:udon	cc389f9	1	0	0	0	0	too-small
udon@cc389f9/v2/current-0.9.1-spec/.reviews/review-grok.md	git:udon	cc389f9	18	117	413	23048.3	3	mixed
udon@cc389f9/v2/current-0.9.1-spec/CARVEOUTS.md	git:udon	cc389f9	99	70	74	343.3	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/CORE.md	git:udon	cc389f9	574	70	74	328.9	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/DELTAS.md	git:udon	cc389f9	24	72	75	54.1	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/GLOSSARY.md	git:udon	cc389f9	85	46	73	456.6	0	mixed
udon@cc389f9/v2/current-0.9.1-spec/MODEL.md	git:udon	cc389f9	70	67	74	393.5	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/PEDAGOGY.md	git:udon	cc389f9	38	70	76	192.6	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/RATIONALE.md	git:udon	cc389f9	66	72	74	203.7	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/README.md	git:udon	cc389f9	34	71	74	185.7	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/SEMANTICS.md	git:udon	cc389f9	52	69	74	404.9	0	wrapped
udon@cc389f9/v2/current-0.9.1-spec/TUTORIAL.md	git:udon	cc389f9	49	70	74	380.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/01-reconciled-target-files/TARGET-FILES.md	git:udon	cc389f9	179	74	92	42759.3	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/LEDGER.md	git:udon	cc389f9	7	77	88	335.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/I1-usability-enablement-corpus.md	git:udon	cc389f9	87	76	80	1227.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/I1-usability-result-bodies.md	git:udon	cc389f9	121	80	83	2343.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/I7-historical-archaeology.md	git:udon	cc389f9	100	76	80	449.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/I7-library-api-surfaces.md	git:udon	cc389f9	89	74	78	333.5	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/II1-sapientia-architecture-and-guides.md	git:udon	cc389f9	95	76	80	528.0	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/II1-sapientia-dialogs-instrumenta.md	git:udon	cc389f9	124	74	79	463.3	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/II1-sapientia-elixir-consciousness-compiler.md	git:udon	cc389f9	107	82	87	871.2	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/II2-zoetica-event-log-durability-architecture.md	git:udon	cc389f9	65	89	93	823.1	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/II6-shoshin-memory-context-design.md	git:udon	cc389f9	86	90	95	580.3	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/II8-agent-enhancement-anecdotes.md	git:udon	cc389f9	62	78	83	838.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/III-eli-testimony.md	git:udon	cc389f9	39	71	78	373.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/III-schema-rowan-pipeline-and-plans.md	git:udon	cc389f9	38	98	107	1239.6	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/III-vaults-agents-as-documents-lineage.md	git:udon	cc389f9	96	80	85	593.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/III-vaults-context-memory-field-survey.md	git:udon	cc389f9	84	79	82	526.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/agentic-elixir.md	git:udon	cc389f9	105	73	80	299.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/aider.md	git:udon	cc389f9	120	73	78	248.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/claude-code-snapshot.md	git:udon	cc389f9	159	74	80	252.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/claude-docs.md	git:udon	cc389f9	130	78	84	422.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/codex.md	git:udon	cc389f9	79	100	112	598.4	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/gemini-cli.md	git:udon	cc389f9	10	105	218	3729.4	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/grok-build.md	git:udon	cc389f9	14	77	252	23631.9	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/kilocode.md	git:udon	cc389f9	69	87	96	425.7	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/kimi-code.md	git:udon	cc389f9	133	79	86	572.8	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/minimax-cli.md	git:udon	cc389f9	102	74	79	314.2	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/mistral-vibe.md	git:udon	cc389f9	7	172	464	20177.7	0	clean
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/obsidian-help.md	git:udon	cc389f9	82	76	81	316.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/obsidian-linter.md	git:udon	cc389f9	90	76	81	323.5	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/opencode.md	git:udon	cc389f9	90	85	108	525.9	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/qwen-code.md	git:udon	cc389f9	110	74	81	295.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/warp.md	git:udon	cc389f9	104	77	83	160.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/harness-invivo/yq.md	git:udon	cc389f9	96	75	80	273.0	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/recall-floor-archema-harness.md	git:udon	cc389f9	111	80	84	414.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/characterizations/sapientia-bin-buildout.md	git:udon	cc389f9	139	75	81	418.0	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/I1-usability-witness.md	git:udon	cc389f9	41	77	81	538.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/I2-scenarios-witness.md	git:udon	cc389f9	84	90	95	680.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/I3-design-of-record-witness.md	git:udon	cc389f9	104	85	88	335.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/I4-genre-seeds-witness.md	git:udon	cc389f9	57	75	79	361.5	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/I5-live-consumers-witness.md	git:udon	cc389f9	100	96	100	563.0	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/I7-seam-addendum-witness.md	git:udon	cc389f9	41	74	80	823.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II1-sapientia-witness.md	git:udon	cc389f9	102	75	80	338.8	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II2-zoetica-ennaos-witness.md	git:udon	cc389f9	77	91	96	486.9	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II3-nexum-witness.md	git:udon	cc389f9	42	95	100	711.8	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II4-autopax-practica-witness.md	git:udon	cc389f9	90	78	81	213.5	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II5-dialogs-witness.md	git:udon	cc389f9	100	87	91	388.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II6-elsewhere-witness.md	git:udon	cc389f9	63	91	96	542.7	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II7-ref-arch-witness.md	git:udon	cc389f9	65	84	88	678.1	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/II8-harness-refs-witness.md	git:udon	cc389f9	78	81	85	456.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/III-schema-witness.md	git:udon	cc389f9	62	99	104	494.3	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/III-vaults-witness.md	git:udon	cc389f9	68	75	81	330.8	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/recall-floor-witnesses.md	git:udon	cc389f9	59	80	84	838.0	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/session-peak-end-salience-exchange.md	git:udon	cc389f9	37	70	76	318.5	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/spikes/agent-utility-NOTES.md	git:udon	cc389f9	163	70	77	749.1	1	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/spikes/paths-NOTES.md	git:udon	cc389f9	118	69	74	437.5	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/tst-tooling-roi-residue.md	git:udon	cc389f9	20	70	77	497.8	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/commentary/worktree-deletion-incident.md	git:udon	cc389f9	32	72	80	1432.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I1-usability/AGENT_FEEDBACK-full.md	git:udon	cc389f9	134	64	90	2403.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I1-usability/ETHICS.md	git:udon	cc389f9	32	85	365	23963.4	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I1-usability/agent-feedback-excerpts.md	git:udon	cc389f9	51	77	80	4174.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I1-usability/authoring-task-defs.md	git:udon	cc389f9	26	78	121	1310.4	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I1-usability/enablement-synthesis.md	git:udon	cc389f9	82	64	80	699.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I1-usability/topic-enablement-seeds-and-prompts.md	git:udon	cc389f9	28	77	108	1297.0	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I2-scenarios/README.md	git:udon	cc389f9	69	72	91	384.2	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/AGENT-CONTEXT-PROTOCOL.md	git:udon	cc389f9	79	79	146	1669.1	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/TODO-AUX.md	git:udon	cc389f9	86	71	79	228.6	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/TODO-HUMAN-UX.md	git:udon	cc389f9	52	73	80	361.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/TODO-TEXT-WIRE.md	git:udon	cc389f9	124	71	86	366.3	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/UDON-AGENT-TOOLS-body.md	git:udon	cc389f9	57	41	84	639.4	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/adjudication-2026-07-paths-and-silences.md	git:udon	cc389f9	199	71	76	555.1	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/desc-design-principles.md	git:udon	cc389f9	39	74	85	410.2	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/descent-experience-2026-07.md	git:udon	cc389f9	56	74	82	320.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/file-naming.md	git:udon	cc389f9	28	70	82	640.0	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/schema-workbench-2026-07-head.md	git:udon	cc389f9	53	72	88	859.4	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/self-operata-udon-brainstorm.md	git:udon	cc389f9	90	58	96	998.3	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/udon-agentic-body.md	git:udon	cc389f9	33	47	82	594.9	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I3-design-of-record/udon-ast.md	git:udon	cc389f9	79	63	87	674.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I5-live-consumers/consumer-vivarium-ordinum-parser.rs.md	git:udon	cc389f9	15	93	97	1236.0	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I5-live-consumers/consumer-vivarium-tabularium-README.md	git:udon	cc389f9	15	88	101	2849.1	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I5-live-consumers/program-archema-TODO.md	git:udon	cc389f9	19	94	112	7742.5	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/I7-seam-addendum/early-demand-asciidocs-2011.md	git:udon	cc389f9	15	75	82	935.2	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/active-salience-src-and-consciousness-compiler-vision.md	git:udon	cc389f9	41	82	86	1976.9	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/ai-agent-considerations.md	git:udon	cc389f9	9	43	400	13749.7	4	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/ai-epistemological-architecture.md	git:udon	cc389f9	23	81	290	10527.8	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/claude-code-analysis-excerpt.md	git:udon	cc389f9	23	56	101	4775.4	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/context-queries-excerpt.md	git:udon	cc389f9	34	72	109	1839.6	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/conversation-system-tool-execution-state-machine.md	git:udon	cc389f9	33	79	87	1564.7	0	wrapped
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/core-design-philosophy.md	git:udon	cc389f9	8	55	491	22806.4	0	mixed
udon@cc389f9/v2/udon-needs/01-ideation/02-provenanced/copies/II1-sapientia/mach-framework-mechanisms.md	git:udon	cc389f9	43	77	84	1572.3	0	wrapped
