cp	hex	char	name	visual_cluster	hybrid_cluster	theory_family	shape_tag	gradient_family	number_system	structured_family	designed_fill	measured_fill	fill_err	packed_density	packed_class	cx	cy	aspect	bbox_w	bbox_h	dhash	braille_bits_cp	braille_bits_grid	braille_match
45710	U+B28E	늎	HANGUL SYLLABLE NYUP	3	17							0.1910		0.1910	wide	0.5936	0.5264	1.4270	0.8919	0.6250	00c187c78f1a0001			
45711	U+B28F	늏	HANGUL SYLLABLE NYUH	8	44							0.1911		0.1911	wide	0.6208	0.5321	1.4270	0.8919	0.6250	00c187c78e4c8001			
45712	U+B290	느	HANGUL SYLLABLE NEU	9	18							0.1062		0.1062	wide	0.5010	0.5419	1.8162	0.9459	0.5208	00c1830610000009			
45713	U+B291	늑	HANGUL SYLLABLE NEUG	41	19							0.1425		0.1425	wide	0.5613	0.4502	1.9459	0.8919	0.4583	00c1870e0c000001			
45714	U+B292	늒	HANGUL SYLLABLE NEUGG	2	31							0.1602		0.1602	wide	0.5738	0.4928	1.4036	0.8919	0.6354	00c1870c39830001			
45715	U+B293	늓	HANGUL SYLLABLE NEUGS	2	31							0.1604		0.1604	wide	0.5760	0.5038	1.4036	0.8919	0.6354	00c1870c19028001			
45716	U+B294	는	HANGUL SYLLABLE NEUN	48	23							0.1442		0.1442	wide	0.5342	0.5238	1.4270	0.8919	0.6250	00c1870e0c180001			
45717	U+B295	늕	HANGUL SYLLABLE NEUNJ	48	23							0.1738		0.1738	wide	0.5220	0.5208	1.4036	0.8919	0.6354	00c1870c39308001			
45718	U+B296	늖	HANGUL SYLLABLE NEUNH	48	23							0.1798		0.1798	wide	0.5236	0.5167	1.4270	0.8919	0.6250	00c1870c39f00001			
45719	U+B297	늗	HANGUL SYLLABLE NEUD	3	44							0.1720		0.1720	wide	0.5636	0.5222	1.4512	0.8919	0.6146	00c1870e0c180001			
45720	U+B298	늘	HANGUL SYLLABLE NEUL	3	31							0.2033		0.2033	wide	0.5841	0.5484	1.4036	0.8919	0.6354	00c1870e0c180001			
45721	U+B299	늙	HANGUL SYLLABLE NEULG	13	23							0.1859		0.1859	wide	0.5173	0.5408	1.4036	0.8919	0.6354	00c1870c39300001			
45722	U+B29A	늚	HANGUL SYLLABLE NEULM	13	31							0.2053		0.2053	wide	0.5301	0.5469	1.4036	0.8919	0.6354	00c1870c19700001			
45723	U+B29B	늛	HANGUL SYLLABLE NEULB	13	31							0.2046		0.2046	wide	0.5307	0.5465	1.4036	0.8919	0.6354	00c1870c19700001			
45724	U+B29C	늜	HANGUL SYLLABLE NEULS	13	31							0.1863		0.1863	wide	0.5329	0.5455	1.4036	0.8919	0.6354	00c1870c19300001			
45725	U+B29D	늝	HANGUL SYLLABLE NEULT	13	31							0.2127		0.2127	wide	0.5531	0.5504	1.4036	0.8919	0.6354	00c1870c19300001			
45726	U+B29E	늞	HANGUL SYLLABLE NEULP	13	31							0.2048		0.2048	wide	0.5326	0.5457	1.4036	0.8919	0.6354	00c1870c39308001			
45727	U+B29F	늟	HANGUL SYLLABLE NEULH	13	31							0.2017		0.2017	wide	0.5449	0.5408	1.4036	0.8919	0.6354	00c1870c99720001			
45728	U+B2A0	늠	HANGUL SYLLABLE NEUM	3	31							0.1852		0.1852	wide	0.5530	0.5258	1.4036	0.8919	0.6354	00c1870e0c180001			
45729	U+B2A1	늡	HANGUL SYLLABLE NEUB	48	31							0.1852		0.1852	wide	0.5531	0.5351	1.4036	0.8919	0.6354	00c1870e0c180001			
45730	U+B2A2	늢	HANGUL SYLLABLE NEUBS	13	31							0.1821		0.1821	wide	0.5370	0.5469	1.4036	0.8919	0.6354	00c1870cd9320001			
45731	U+B2A3	늣	HANGUL SYLLABLE NEUS	35	31							0.1482		0.1482	wide	0.5909	0.5048	1.4036	0.8919	0.6354	00c1870c67380001			
45732	U+B2A4	늤	HANGUL SYLLABLE NEUSS	49	23							0.1613		0.1613	wide	0.5354	0.5156	1.4036	0.8919	0.6354	00c1870f1c330001			
45733	U+B2A5	능	HANGUL SYLLABLE NEUNG	3	31							0.1762		0.1762	wide	0.5709	0.5242	1.4036	0.8919	0.6354	00c1870fcc1f0001			
45734	U+B2A6	늦	HANGUL SYLLABLE NEUJ	35	31							0.1783		0.1783	wide	0.5768	0.5164	1.4036	0.8919	0.6354	00c1870e6fb80001			
45735	U+B2A7	늧	HANGUL SYLLABLE NEUC	35	31							0.1806		0.1806	wide	0.5879	0.5292	1.4036	0.8919	0.6354	00c1870d8fb80001			
45736	U+B2A8	늨	HANGUL SYLLABLE NEUK	41	40							0.1706		0.1706	wide	0.5764	0.5001	1.5856	0.8919	0.5625	00c1870e0c000001			
45737	U+B2A9	늩	HANGUL SYLLABLE NEUT	3	44							0.2013		0.2013	wide	0.5799	0.5424	1.4270	0.8919	0.6250	00c1870e0c180001			
45738	U+B2AA	늪	HANGUL SYLLABLE NEUP	3	31							0.1803		0.1803	wide	0.5888	0.5322	1.4036	0.8919	0.6354	00c1870e0f1a0001			
45739	U+B2AB	늫	HANGUL SYLLABLE NEUH	35	31							0.1806		0.1806	wide	0.6176	0.5379	1.4036	0.8919	0.6354	00c1870f8e4c8001			
45740	U+B2AC	늬	HANGUL SYLLABLE NYI	62	18							0.1406		0.1406	wide	0.5052	0.5291	1.8378	0.9189	0.5000	0081020618000009			
45741	U+B2AD	늭	HANGUL SYLLABLE NYIG	41	19							0.1527		0.1527	wide	0.5762	0.4431	2.1004	0.9189	0.4375	00c187ff06000021			
45742	U+B2AE	늮	HANGUL SYLLABLE NYIGG	41	17							0.1701		0.1701	wide	0.6088	0.4908	1.4952	0.9189	0.6146	00c187fe0cc18021			
45743	U+B2AF	늯	HANGUL SYLLABLE NYIGS	41	17							0.1704		0.1704	wide	0.5997	0.4933	1.4952	0.9189	0.6146	00c187fe0c810021			
45744	U+B2B0	늰	HANGUL SYLLABLE NYIN	58	5							0.1665		0.1665	wide	0.5470	0.5289	1.5210	0.9189	0.6042	00c187fb060c0031			
45745	U+B2B1	늱	HANGUL SYLLABLE NYINJ	48	5							0.1840		0.1840	wide	0.5301	0.5140	1.5210	0.9189	0.6042	00c187fe2d980021			
45746	U+B2B2	늲	HANGUL SYLLABLE NYINH	48	5							0.1902		0.1902	wide	0.5270	0.5072	1.5210	0.9189	0.6042	00c187fe0dd80021			
45747	U+B2B3	늳	HANGUL SYLLABLE NYID	8	40							0.1848		0.1848	wide	0.5909	0.5116	1.5477	0.9189	0.5938	00c187ff060c0021			
45748	U+B2B4	늴	HANGUL SYLLABLE NYIL	8	43							0.2159		0.2159	wide	0.6122	0.5350	1.4952	0.9189	0.6146	00c187ff060c0021			
45749	U+B2B5	늵	HANGUL SYLLABLE NYILG	10	44							0.1961		0.1961	wide	0.5658	0.5425	1.4952	0.9189	0.6146	00c187fe0c980021			
45750	U+B2B6	늶	HANGUL SYLLABLE NYILM	10	44							0.2186		0.2186	wide	0.5636	0.5412	1.4952	0.9189	0.6146	00c187fe0c980021			
45751	U+B2B7	늷	HANGUL SYLLABLE NYILB	10	44							0.2177		0.2177	wide	0.5636	0.5412	1.4952	0.9189	0.6146	00c187fe0c980021			
45752	U+B2B8	늸	HANGUL SYLLABLE NYILS	10	44							0.1961		0.1961	wide	0.5648	0.5419	1.4952	0.9189	0.6146	00c187fe0c980021			
45753	U+B2B9	늹	HANGUL SYLLABLE NYILT	10	44							0.2230		0.2230	wide	0.5705	0.5439	1.4952	0.9189	0.6146	00c187fe0c980021			
45754	U+B2BA	늺	HANGUL SYLLABLE NYILP	10	44							0.2167		0.2167	wide	0.5636	0.5412	1.4952	0.9189	0.6146	00c187fe0c980021			
45755	U+B2BB	늻	HANGUL SYLLABLE NYILH	10	44							0.2122		0.2122	wide	0.5648	0.5352	1.4952	0.9189	0.6146	00c187fe4c990021			
45756	U+B2BC	늼	HANGUL SYLLABLE NYIM	8	43							0.1943		0.1943	wide	0.5891	0.5140	1.4952	0.9189	0.6146	00c187ff060c0021			
45757	U+B2BD	늽	HANGUL SYLLABLE NYIB	8	44							0.1944		0.1944	wide	0.5891	0.5213	1.4952	0.9189	0.6146	00c187ff060c0021			
45758	U+B2BE	늾	HANGUL SYLLABLE NYIBS	10	44							0.1925		0.1925	wide	0.5683	0.5438	1.4952	0.9189	0.6146	00c187fe4c990021			
45759	U+B2BF	늿	HANGUL SYLLABLE NYIS	35	17							0.1568		0.1568	wide	0.5966	0.4944	1.4952	0.9189	0.6146	00c187fc23cc0021			
45760	U+B2C0	닀	HANGUL SYLLABLE NYISS	49	44							0.1712		0.1712	wide	0.5511	0.5115	1.4952	0.9189	0.6146	00c187fd0e330021			
45761	U+B2C1	닁	HANGUL SYLLABLE NYING	8	43							0.1857		0.1857	wide	0.5954	0.5123	1.4952	0.9189	0.6146	00c187fde60f8021			
45762	U+B2C2	닂	HANGUL SYLLABLE NYIJ	35	43							0.1876		0.1876	wide	0.5962	0.5080	1.4952	0.9189	0.6146	00c187ff07dc0021			
45763	U+B2C3	닃	HANGUL SYLLABLE NYIC	35	43							0.1903		0.1903	wide	0.6070	0.5185	1.4952	0.9189	0.6146	00c187fc47dc0021			
45764	U+B2C4	닄	HANGUL SYLLABLE NYIK	35	40							0.1812		0.1812	wide	0.6015	0.4878	1.6965	0.9189	0.5417	00c187fd86000021			
45765	U+B2C5	닅	HANGUL SYLLABLE NYIT	8	43							0.2138		0.2138	wide	0.6086	0.5297	1.5210	0.9189	0.6042	00c187ff060c0021			
45766	U+B2C6	닆	HANGUL SYLLABLE NYIP	8	43							0.1926		0.1926	wide	0.6232	0.5184	1.4952	0.9189	0.6146	00c187fd838d8021			
45767	U+B2C7	닇	HANGUL SYLLABLE NYIH	35	43							0.1915		0.1915	wide	0.6324	0.5221	1.4952	0.9189	0.6146	00c187fe67060021			
45768	U+B2C8	니	HANGUL SYLLABLE NI	62	29							0.1171		0.1171	wide	0.4335	0.5558	1.7498	0.7838	0.4479	0003060c38000001			
45769	U+B2C9	닉	HANGUL SYLLABLE NIG	32	18							0.1305		0.1305	wide	0.5499	0.4650	1.8352	0.7838	0.4271	0183061306000001			
45770	U+B2CA	닊	HANGUL SYLLABLE NIGG	41	25							0.1480		0.1480	wide	0.5969	0.5191	1.2973	0.7838	0.6042	018306160cc18001			
